tipo_label,pixels
3,"[[[924 263]]

 [[925 262]]

 [[926 263]]

 [[929 263]]

 [[930 264]]

 [[931 264]]

 [[936 269]]

 [[936 270]]

 [[937 271]]

 [[937 274]]

 [[938 275]]

 [[937 276]]

 [[937 279]]

 [[936 280]]

 [[936 281]]

 [[931 286]]

 [[930 286]]

 [[929 287]]

 [[926 287]]

 [[925 288]]

 [[924 287]]

 [[921 287]]

 [[920 286]]

 [[919 286]]

 [[914 281]]

 [[914 280]]

 [[913 279]]

 [[913 276]]

 [[912 275]]

 [[913 274]]

 [[913 271]]

 [[914 270]]

 [[914 269]]

 [[919 264]]

 [[920 264]]

 [[921 263]]]"
3,"[[[174 262]]

 [[175 261]]

 [[176 262]]

 [[180 262]]

 [[182 264]]

 [[183 264]]

 [[186 267]]

 [[186 268]]

 [[188 270]]

 [[188 274]]

 [[189 275]]

 [[188 276]]

 [[188 280]]

 [[186 282]]

 [[186 283]]

 [[183 286]]

 [[182 286]]

 [[180 288]]

 [[176 288]]

 [[175 289]]

 [[174 288]]

 [[170 288]]

 [[168 286]]

 [[167 286]]

 [[164 283]]

 [[164 282]]

 [[162 280]]

 [[162 276]]

 [[161 275]]

 [[162 274]]

 [[162 270]]

 [[164 268]]

 [[164 267]]

 [[167 264]]

 [[168 264]]

 [[170 262]]]"
3,"[[[ 74 262]]

 [[ 75 261]]

 [[ 76 262]]

 [[ 80 262]]

 [[ 82 264]]

 [[ 83 264]]

 [[ 86 267]]

 [[ 86 268]]

 [[ 88 270]]

 [[ 88 274]]

 [[ 89 275]]

 [[ 88 276]]

 [[ 88 280]]

 [[ 86 282]]

 [[ 86 283]]

 [[ 83 286]]

 [[ 82 286]]

 [[ 80 288]]

 [[ 76 288]]

 [[ 75 289]]

 [[ 74 288]]

 [[ 70 288]]

 [[ 68 286]]

 [[ 67 286]]

 [[ 64 283]]

 [[ 64 282]]

 [[ 62 280]]

 [[ 62 276]]

 [[ 61 275]]

 [[ 62 274]]

 [[ 62 270]]

 [[ 64 268]]

 [[ 64 267]]

 [[ 67 264]]

 [[ 68 264]]

 [[ 70 262]]]"
3,"[[[574 261]]

 [[575 260]]

 [[576 261]]

 [[580 261]]

 [[581 262]]

 [[582 262]]

 [[588 268]]

 [[588 269]]

 [[589 270]]

 [[589 274]]

 [[590 275]]

 [[589 276]]

 [[589 280]]

 [[588 281]]

 [[588 282]]

 [[582 288]]

 [[581 288]]

 [[580 289]]

 [[576 289]]

 [[575 290]]

 [[574 289]]

 [[570 289]]

 [[569 288]]

 [[568 288]]

 [[562 282]]

 [[562 281]]

 [[561 280]]

 [[561 276]]

 [[560 275]]

 [[561 274]]

 [[561 270]]

 [[562 269]]

 [[562 268]]

 [[568 262]]

 [[569 262]]

 [[570 261]]]"
3,"[[[974 260]]

 [[975 259]]

 [[976 260]]

 [[980 260]]

 [[981 261]]

 [[982 261]]

 [[983 262]]

 [[984 262]]

 [[988 266]]

 [[988 267]]

 [[989 268]]

 [[989 269]]

 [[990 270]]

 [[990 274]]

 [[991 275]]

 [[990 276]]

 [[990 280]]

 [[989 281]]

 [[989 282]]

 [[988 283]]

 [[988 284]]

 [[984 288]]

 [[983 288]]

 [[982 289]]

 [[981 289]]

 [[980 290]]

 [[976 290]]

 [[975 291]]

 [[974 290]]

 [[970 290]]

 [[969 289]]

 [[968 289]]

 [[967 288]]

 [[966 288]]

 [[962 284]]

 [[962 283]]

 [[961 282]]

 [[961 281]]

 [[960 280]]

 [[960 276]]

 [[959 275]]

 [[960 274]]

 [[960 270]]

 [[961 269]]

 [[961 268]]

 [[962 267]]

 [[962 266]]

 [[966 262]]

 [[967 262]]

 [[968 261]]

 [[969 261]]

 [[970 260]]]"
3,"[[[774 259]]

 [[775 258]]

 [[776 259]]

 [[780 259]]

 [[781 260]]

 [[782 260]]

 [[783 261]]

 [[784 261]]

 [[789 266]]

 [[789 267]]

 [[790 268]]

 [[790 269]]

 [[791 270]]

 [[791 274]]

 [[792 275]]

 [[791 276]]

 [[791 280]]

 [[790 281]]

 [[790 282]]

 [[789 283]]

 [[789 284]]

 [[784 289]]

 [[783 289]]

 [[782 290]]

 [[781 290]]

 [[780 291]]

 [[776 291]]

 [[775 292]]

 [[774 291]]

 [[770 291]]

 [[769 290]]

 [[768 290]]

 [[767 289]]

 [[766 289]]

 [[761 284]]

 [[761 283]]

 [[760 282]]

 [[760 281]]

 [[759 280]]

 [[759 276]]

 [[758 275]]

 [[759 274]]

 [[759 270]]

 [[760 269]]

 [[760 268]]

 [[761 267]]

 [[761 266]]

 [[766 261]]

 [[767 261]]

 [[768 260]]

 [[769 260]]

 [[770 259]]]"
3,"[[[624 259]]

 [[625 258]]

 [[626 259]]

 [[630 259]]

 [[631 260]]

 [[632 260]]

 [[633 261]]

 [[634 261]]

 [[639 266]]

 [[639 267]]

 [[640 268]]

 [[640 269]]

 [[641 270]]

 [[641 274]]

 [[642 275]]

 [[641 276]]

 [[641 280]]

 [[640 281]]

 [[640 282]]

 [[639 283]]

 [[639 284]]

 [[634 289]]

 [[633 289]]

 [[632 290]]

 [[631 290]]

 [[630 291]]

 [[626 291]]

 [[625 292]]

 [[624 291]]

 [[620 291]]

 [[619 290]]

 [[618 290]]

 [[617 289]]

 [[616 289]]

 [[611 284]]

 [[611 283]]

 [[610 282]]

 [[610 281]]

 [[609 280]]

 [[609 276]]

 [[608 275]]

 [[609 274]]

 [[609 270]]

 [[610 269]]

 [[610 268]]

 [[611 267]]

 [[611 266]]

 [[616 261]]

 [[617 261]]

 [[618 260]]

 [[619 260]]

 [[620 259]]]"
3,"[[[474 259]]

 [[475 258]]

 [[476 259]]

 [[480 259]]

 [[481 260]]

 [[482 260]]

 [[483 261]]

 [[484 261]]

 [[489 266]]

 [[489 267]]

 [[490 268]]

 [[490 269]]

 [[491 270]]

 [[491 274]]

 [[492 275]]

 [[491 276]]

 [[491 280]]

 [[490 281]]

 [[490 282]]

 [[489 283]]

 [[489 284]]

 [[484 289]]

 [[483 289]]

 [[482 290]]

 [[481 290]]

 [[480 291]]

 [[476 291]]

 [[475 292]]

 [[474 291]]

 [[470 291]]

 [[469 290]]

 [[468 290]]

 [[467 289]]

 [[466 289]]

 [[461 284]]

 [[461 283]]

 [[460 282]]

 [[460 281]]

 [[459 280]]

 [[459 276]]

 [[458 275]]

 [[459 274]]

 [[459 270]]

 [[460 269]]

 [[460 268]]

 [[461 267]]

 [[461 266]]

 [[466 261]]

 [[467 261]]

 [[468 260]]

 [[469 260]]

 [[470 259]]]"
3,"[[[374 259]]

 [[375 258]]

 [[376 259]]

 [[380 259]]

 [[381 260]]

 [[382 260]]

 [[383 261]]

 [[384 261]]

 [[389 266]]

 [[389 267]]

 [[390 268]]

 [[390 269]]

 [[391 270]]

 [[391 274]]

 [[392 275]]

 [[391 276]]

 [[391 280]]

 [[390 281]]

 [[390 282]]

 [[389 283]]

 [[389 284]]

 [[384 289]]

 [[383 289]]

 [[382 290]]

 [[381 290]]

 [[380 291]]

 [[376 291]]

 [[375 292]]

 [[374 291]]

 [[370 291]]

 [[369 290]]

 [[368 290]]

 [[367 289]]

 [[366 289]]

 [[361 284]]

 [[361 283]]

 [[360 282]]

 [[360 281]]

 [[359 280]]

 [[359 276]]

 [[358 275]]

 [[359 274]]

 [[359 270]]

 [[360 269]]

 [[360 268]]

 [[361 267]]

 [[361 266]]

 [[366 261]]

 [[367 261]]

 [[368 260]]

 [[369 260]]

 [[370 259]]]"
3,"[[[674 258]]

 [[675 257]]

 [[676 258]]

 [[680 258]]

 [[681 259]]

 [[683 259]]

 [[686 262]]

 [[687 262]]

 [[688 263]]

 [[688 264]]

 [[691 267]]

 [[691 269]]

 [[692 270]]

 [[692 274]]

 [[693 275]]

 [[692 276]]

 [[692 280]]

 [[691 281]]

 [[691 283]]

 [[688 286]]

 [[688 287]]

 [[687 288]]

 [[686 288]]

 [[683 291]]

 [[681 291]]

 [[680 292]]

 [[676 292]]

 [[675 293]]

 [[674 292]]

 [[670 292]]

 [[669 291]]

 [[667 291]]

 [[664 288]]

 [[663 288]]

 [[662 287]]

 [[662 286]]

 [[659 283]]

 [[659 281]]

 [[658 280]]

 [[658 276]]

 [[657 275]]

 [[658 274]]

 [[658 270]]

 [[659 269]]

 [[659 267]]

 [[662 264]]

 [[662 263]]

 [[663 262]]

 [[664 262]]

 [[667 259]]

 [[669 259]]

 [[670 258]]]"
3,"[[[424 256]]

 [[425 255]]

 [[426 256]]

 [[431 256]]

 [[432 257]]

 [[433 257]]

 [[434 258]]

 [[435 258]]

 [[442 265]]

 [[442 266]]

 [[443 267]]

 [[443 268]]

 [[444 269]]

 [[444 274]]

 [[445 275]]

 [[444 276]]

 [[444 281]]

 [[443 282]]

 [[443 283]]

 [[442 284]]

 [[442 285]]

 [[435 292]]

 [[434 292]]

 [[433 293]]

 [[432 293]]

 [[431 294]]

 [[426 294]]

 [[425 295]]

 [[424 294]]

 [[419 294]]

 [[418 293]]

 [[417 293]]

 [[416 292]]

 [[415 292]]

 [[408 285]]

 [[408 284]]

 [[407 283]]

 [[407 282]]

 [[406 281]]

 [[406 276]]

 [[405 275]]

 [[406 274]]

 [[406 269]]

 [[407 268]]

 [[407 267]]

 [[408 266]]

 [[408 265]]

 [[415 258]]

 [[416 258]]

 [[417 257]]

 [[418 257]]

 [[419 256]]]"
3,"[[[224 256]]

 [[225 255]]

 [[226 256]]

 [[231 256]]

 [[232 257]]

 [[233 257]]

 [[234 258]]

 [[235 258]]

 [[242 265]]

 [[242 266]]

 [[243 267]]

 [[243 268]]

 [[244 269]]

 [[244 274]]

 [[245 275]]

 [[244 276]]

 [[244 281]]

 [[243 282]]

 [[243 283]]

 [[242 284]]

 [[242 285]]

 [[235 292]]

 [[234 292]]

 [[233 293]]

 [[232 293]]

 [[231 294]]

 [[226 294]]

 [[225 295]]

 [[224 294]]

 [[219 294]]

 [[218 293]]

 [[217 293]]

 [[216 292]]

 [[215 292]]

 [[208 285]]

 [[208 284]]

 [[207 283]]

 [[207 282]]

 [[206 281]]

 [[206 276]]

 [[205 275]]

 [[206 274]]

 [[206 269]]

 [[207 268]]

 [[207 267]]

 [[208 266]]

 [[208 265]]

 [[215 258]]

 [[216 258]]

 [[217 257]]

 [[218 257]]

 [[219 256]]]"
3,"[[[874 255]]

 [[875 254]]

 [[876 255]]

 [[881 255]]

 [[882 256]]

 [[883 256]]

 [[884 257]]

 [[885 257]]

 [[886 258]]

 [[887 258]]

 [[892 263]]

 [[892 264]]

 [[893 265]]

 [[893 266]]

 [[894 267]]

 [[894 268]]

 [[895 269]]

 [[895 274]]

 [[896 275]]

 [[895 276]]

 [[895 281]]

 [[894 282]]

 [[894 283]]

 [[893 284]]

 [[893 285]]

 [[892 286]]

 [[892 287]]

 [[887 292]]

 [[886 292]]

 [[885 293]]

 [[884 293]]

 [[883 294]]

 [[882 294]]

 [[881 295]]

 [[876 295]]

 [[875 296]]

 [[874 295]]

 [[869 295]]

 [[868 294]]

 [[867 294]]

 [[866 293]]

 [[865 293]]

 [[864 292]]

 [[863 292]]

 [[858 287]]

 [[858 286]]

 [[857 285]]

 [[857 284]]

 [[856 283]]

 [[856 282]]

 [[855 281]]

 [[855 276]]

 [[854 275]]

 [[855 274]]

 [[855 269]]

 [[856 268]]

 [[856 267]]

 [[857 266]]

 [[857 265]]

 [[858 264]]

 [[858 263]]

 [[863 258]]

 [[864 258]]

 [[865 257]]

 [[866 257]]

 [[867 256]]

 [[868 256]]

 [[869 255]]]"
3,"[[[524 220]]

 [[525 219]]

 [[526 220]]

 [[528 220]]

 [[530 222]]

 [[530 224]]

 [[531 225]]

 [[530 226]]

 [[530 228]]

 [[528 230]]

 [[526 230]]

 [[525 231]]

 [[524 230]]

 [[522 230]]

 [[520 228]]

 [[520 226]]

 [[519 225]]

 [[520 224]]

 [[520 222]]

 [[522 220]]]"
3,"[[[924 218]]

 [[925 217]]

 [[926 218]]

 [[928 218]]

 [[932 222]]

 [[932 224]]

 [[933 225]]

 [[932 226]]

 [[932 228]]

 [[928 232]]

 [[926 232]]

 [[925 233]]

 [[924 232]]

 [[922 232]]

 [[918 228]]

 [[918 226]]

 [[917 225]]

 [[918 224]]

 [[918 222]]

 [[922 218]]]"
3,"[[[824 218]]

 [[825 217]]

 [[826 218]]

 [[828 218]]

 [[832 222]]

 [[832 224]]

 [[833 225]]

 [[832 226]]

 [[832 228]]

 [[828 232]]

 [[826 232]]

 [[825 233]]

 [[824 232]]

 [[822 232]]

 [[818 228]]

 [[818 226]]

 [[817 225]]

 [[818 224]]

 [[818 222]]

 [[822 218]]]"
3,"[[[674 218]]

 [[675 217]]

 [[676 218]]

 [[678 218]]

 [[682 222]]

 [[682 224]]

 [[683 225]]

 [[682 226]]

 [[682 228]]

 [[678 232]]

 [[676 232]]

 [[675 233]]

 [[674 232]]

 [[672 232]]

 [[668 228]]

 [[668 226]]

 [[667 225]]

 [[668 224]]

 [[668 222]]

 [[672 218]]]"
3,"[[[874 216]]

 [[875 215]]

 [[876 216]]

 [[879 216]]

 [[884 221]]

 [[884 224]]

 [[885 225]]

 [[884 226]]

 [[884 229]]

 [[879 234]]

 [[876 234]]

 [[875 235]]

 [[874 234]]

 [[871 234]]

 [[866 229]]

 [[866 226]]

 [[865 225]]

 [[866 224]]

 [[866 221]]

 [[871 216]]]"
3,"[[[424 216]]

 [[425 215]]

 [[426 216]]

 [[429 216]]

 [[434 221]]

 [[434 224]]

 [[435 225]]

 [[434 226]]

 [[434 229]]

 [[429 234]]

 [[426 234]]

 [[425 235]]

 [[424 234]]

 [[421 234]]

 [[416 229]]

 [[416 226]]

 [[415 225]]

 [[416 224]]

 [[416 221]]

 [[421 216]]]"
3,"[[[574 215]]

 [[575 214]]

 [[576 215]]

 [[579 215]]

 [[580 216]]

 [[581 216]]

 [[584 219]]

 [[584 220]]

 [[585 221]]

 [[585 224]]

 [[586 225]]

 [[585 226]]

 [[585 229]]

 [[584 230]]

 [[584 231]]

 [[581 234]]

 [[580 234]]

 [[579 235]]

 [[576 235]]

 [[575 236]]

 [[574 235]]

 [[571 235]]

 [[570 234]]

 [[569 234]]

 [[566 231]]

 [[566 230]]

 [[565 229]]

 [[565 226]]

 [[564 225]]

 [[565 224]]

 [[565 221]]

 [[566 220]]

 [[566 219]]

 [[569 216]]

 [[570 216]]

 [[571 215]]]"
3,"[[[474 215]]

 [[475 214]]

 [[476 215]]

 [[479 215]]

 [[480 216]]

 [[481 216]]

 [[484 219]]

 [[484 220]]

 [[485 221]]

 [[485 224]]

 [[486 225]]

 [[485 226]]

 [[485 229]]

 [[484 230]]

 [[484 231]]

 [[481 234]]

 [[480 234]]

 [[479 235]]

 [[476 235]]

 [[475 236]]

 [[474 235]]

 [[471 235]]

 [[470 234]]

 [[469 234]]

 [[466 231]]

 [[466 230]]

 [[465 229]]

 [[465 226]]

 [[464 225]]

 [[465 224]]

 [[465 221]]

 [[466 220]]

 [[466 219]]

 [[469 216]]

 [[470 216]]

 [[471 215]]]"
3,"[[[324 211]]

 [[325 210]]

 [[326 211]]

 [[330 211]]

 [[331 212]]

 [[332 212]]

 [[338 218]]

 [[338 219]]

 [[339 220]]

 [[339 224]]

 [[340 225]]

 [[339 226]]

 [[339 230]]

 [[338 231]]

 [[338 232]]

 [[332 238]]

 [[331 238]]

 [[330 239]]

 [[326 239]]

 [[325 240]]

 [[324 239]]

 [[320 239]]

 [[319 238]]

 [[318 238]]

 [[312 232]]

 [[312 231]]

 [[311 230]]

 [[311 226]]

 [[310 225]]

 [[311 224]]

 [[311 220]]

 [[312 219]]

 [[312 218]]

 [[318 212]]

 [[319 212]]

 [[320 211]]]"
3,"[[[224 211]]

 [[225 210]]

 [[226 211]]

 [[230 211]]

 [[231 212]]

 [[232 212]]

 [[238 218]]

 [[238 219]]

 [[239 220]]

 [[239 224]]

 [[240 225]]

 [[239 226]]

 [[239 230]]

 [[238 231]]

 [[238 232]]

 [[232 238]]

 [[231 238]]

 [[230 239]]

 [[226 239]]

 [[225 240]]

 [[224 239]]

 [[220 239]]

 [[219 238]]

 [[218 238]]

 [[212 232]]

 [[212 231]]

 [[211 230]]

 [[211 226]]

 [[210 225]]

 [[211 224]]

 [[211 220]]

 [[212 219]]

 [[212 218]]

 [[218 212]]

 [[219 212]]

 [[220 211]]]"
3,"[[[374 210]]

 [[375 209]]

 [[376 210]]

 [[380 210]]

 [[381 211]]

 [[382 211]]

 [[383 212]]

 [[384 212]]

 [[388 216]]

 [[388 217]]

 [[389 218]]

 [[389 219]]

 [[390 220]]

 [[390 224]]

 [[391 225]]

 [[390 226]]

 [[390 230]]

 [[389 231]]

 [[389 232]]

 [[388 233]]

 [[388 234]]

 [[384 238]]

 [[383 238]]

 [[382 239]]

 [[381 239]]

 [[380 240]]

 [[376 240]]

 [[375 241]]

 [[374 240]]

 [[370 240]]

 [[369 239]]

 [[368 239]]

 [[367 238]]

 [[366 238]]

 [[362 234]]

 [[362 233]]

 [[361 232]]

 [[361 231]]

 [[360 230]]

 [[360 226]]

 [[359 225]]

 [[360 224]]

 [[360 220]]

 [[361 219]]

 [[361 218]]

 [[362 217]]

 [[362 216]]

 [[366 212]]

 [[367 212]]

 [[368 211]]

 [[369 211]]

 [[370 210]]]"
3,"[[[274 210]]

 [[275 209]]

 [[276 210]]

 [[280 210]]

 [[281 211]]

 [[282 211]]

 [[283 212]]

 [[284 212]]

 [[288 216]]

 [[288 217]]

 [[289 218]]

 [[289 219]]

 [[290 220]]

 [[290 224]]

 [[291 225]]

 [[290 226]]

 [[290 230]]

 [[289 231]]

 [[289 232]]

 [[288 233]]

 [[288 234]]

 [[284 238]]

 [[283 238]]

 [[282 239]]

 [[281 239]]

 [[280 240]]

 [[276 240]]

 [[275 241]]

 [[274 240]]

 [[270 240]]

 [[269 239]]

 [[268 239]]

 [[267 238]]

 [[266 238]]

 [[262 234]]

 [[262 233]]

 [[261 232]]

 [[261 231]]

 [[260 230]]

 [[260 226]]

 [[259 225]]

 [[260 224]]

 [[260 220]]

 [[261 219]]

 [[261 218]]

 [[262 217]]

 [[262 216]]

 [[266 212]]

 [[267 212]]

 [[268 211]]

 [[269 211]]

 [[270 210]]]"
3,"[[[974 209]]

 [[975 208]]

 [[976 209]]

 [[980 209]]

 [[981 210]]

 [[982 210]]

 [[983 211]]

 [[984 211]]

 [[989 216]]

 [[989 217]]

 [[990 218]]

 [[990 219]]

 [[991 220]]

 [[991 224]]

 [[992 225]]

 [[991 226]]

 [[991 230]]

 [[990 231]]

 [[990 232]]

 [[989 233]]

 [[989 234]]

 [[984 239]]

 [[983 239]]

 [[982 240]]

 [[981 240]]

 [[980 241]]

 [[976 241]]

 [[975 242]]

 [[974 241]]

 [[970 241]]

 [[969 240]]

 [[968 240]]

 [[967 239]]

 [[966 239]]

 [[961 234]]

 [[961 233]]

 [[960 232]]

 [[960 231]]

 [[959 230]]

 [[959 226]]

 [[958 225]]

 [[959 224]]

 [[959 220]]

 [[960 219]]

 [[960 218]]

 [[961 217]]

 [[961 216]]

 [[966 211]]

 [[967 211]]

 [[968 210]]

 [[969 210]]

 [[970 209]]]"
3,"[[[624 209]]

 [[625 208]]

 [[626 209]]

 [[630 209]]

 [[631 210]]

 [[632 210]]

 [[633 211]]

 [[634 211]]

 [[639 216]]

 [[639 217]]

 [[640 218]]

 [[640 219]]

 [[641 220]]

 [[641 224]]

 [[642 225]]

 [[641 226]]

 [[641 230]]

 [[640 231]]

 [[640 232]]

 [[639 233]]

 [[639 234]]

 [[634 239]]

 [[633 239]]

 [[632 240]]

 [[631 240]]

 [[630 241]]

 [[626 241]]

 [[625 242]]

 [[624 241]]

 [[620 241]]

 [[619 240]]

 [[618 240]]

 [[617 239]]

 [[616 239]]

 [[611 234]]

 [[611 233]]

 [[610 232]]

 [[610 231]]

 [[609 230]]

 [[609 226]]

 [[608 225]]

 [[609 224]]

 [[609 220]]

 [[610 219]]

 [[610 218]]

 [[611 217]]

 [[611 216]]

 [[616 211]]

 [[617 211]]

 [[618 210]]

 [[619 210]]

 [[620 209]]]"
3,"[[[174 209]]

 [[175 208]]

 [[176 209]]

 [[180 209]]

 [[181 210]]

 [[182 210]]

 [[183 211]]

 [[184 211]]

 [[189 216]]

 [[189 217]]

 [[190 218]]

 [[190 219]]

 [[191 220]]

 [[191 224]]

 [[192 225]]

 [[191 226]]

 [[191 230]]

 [[190 231]]

 [[190 232]]

 [[189 233]]

 [[189 234]]

 [[184 239]]

 [[183 239]]

 [[182 240]]

 [[181 240]]

 [[180 241]]

 [[176 241]]

 [[175 242]]

 [[174 241]]

 [[170 241]]

 [[169 240]]

 [[168 240]]

 [[167 239]]

 [[166 239]]

 [[161 234]]

 [[161 233]]

 [[160 232]]

 [[160 231]]

 [[159 230]]

 [[159 226]]

 [[158 225]]

 [[159 224]]

 [[159 220]]

 [[160 219]]

 [[160 218]]

 [[161 217]]

 [[161 216]]

 [[166 211]]

 [[167 211]]

 [[168 210]]

 [[169 210]]

 [[170 209]]]"
3,"[[[ 24 208]]

 [[ 25 207]]

 [[ 26 208]]

 [[ 30 208]]

 [[ 31 209]]

 [[ 33 209]]

 [[ 36 212]]

 [[ 37 212]]

 [[ 38 213]]

 [[ 38 214]]

 [[ 41 217]]

 [[ 41 219]]

 [[ 42 220]]

 [[ 42 224]]

 [[ 43 225]]

 [[ 42 226]]

 [[ 42 230]]

 [[ 41 231]]

 [[ 41 233]]

 [[ 38 236]]

 [[ 38 237]]

 [[ 37 238]]

 [[ 36 238]]

 [[ 33 241]]

 [[ 31 241]]

 [[ 30 242]]

 [[ 26 242]]

 [[ 25 243]]

 [[ 24 242]]

 [[ 20 242]]

 [[ 19 241]]

 [[ 17 241]]

 [[ 14 238]]

 [[ 13 238]]

 [[ 12 237]]

 [[ 12 236]]

 [[  9 233]]

 [[  9 231]]

 [[  8 230]]

 [[  8 226]]

 [[  7 225]]

 [[  8 224]]

 [[  8 220]]

 [[  9 219]]

 [[  9 217]]

 [[ 12 214]]

 [[ 12 213]]

 [[ 13 212]]

 [[ 14 212]]

 [[ 17 209]]

 [[ 19 209]]

 [[ 20 208]]]"
3,"[[[774 207]]

 [[775 206]]

 [[776 207]]

 [[780 207]]

 [[781 208]]

 [[783 208]]

 [[785 210]]

 [[786 210]]

 [[790 214]]

 [[790 215]]

 [[792 217]]

 [[792 219]]

 [[793 220]]

 [[793 224]]

 [[794 225]]

 [[793 226]]

 [[793 230]]

 [[792 231]]

 [[792 233]]

 [[790 235]]

 [[790 236]]

 [[786 240]]

 [[785 240]]

 [[783 242]]

 [[781 242]]

 [[780 243]]

 [[776 243]]

 [[775 244]]

 [[774 243]]

 [[770 243]]

 [[769 242]]

 [[767 242]]

 [[765 240]]

 [[764 240]]

 [[760 236]]

 [[760 235]]

 [[758 233]]

 [[758 231]]

 [[757 230]]

 [[757 226]]

 [[756 225]]

 [[757 224]]

 [[757 220]]

 [[758 219]]

 [[758 217]]

 [[760 215]]

 [[760 214]]

 [[764 210]]

 [[765 210]]

 [[767 208]]

 [[769 208]]

 [[770 207]]]"
3,"[[[724 206]]

 [[725 205]]

 [[726 206]]

 [[731 206]]

 [[732 207]]

 [[733 207]]

 [[734 208]]

 [[735 208]]

 [[742 215]]

 [[742 216]]

 [[743 217]]

 [[743 218]]

 [[744 219]]

 [[744 224]]

 [[745 225]]

 [[744 226]]

 [[744 231]]

 [[743 232]]

 [[743 233]]

 [[742 234]]

 [[742 235]]

 [[735 242]]

 [[734 242]]

 [[733 243]]

 [[732 243]]

 [[731 244]]

 [[726 244]]

 [[725 245]]

 [[724 244]]

 [[719 244]]

 [[718 243]]

 [[717 243]]

 [[716 242]]

 [[715 242]]

 [[708 235]]

 [[708 234]]

 [[707 233]]

 [[707 232]]

 [[706 231]]

 [[706 226]]

 [[705 225]]

 [[706 224]]

 [[706 219]]

 [[707 218]]

 [[707 217]]

 [[708 216]]

 [[708 215]]

 [[715 208]]

 [[716 208]]

 [[717 207]]

 [[718 207]]

 [[719 206]]]"
3,"[[[ 74 206]]

 [[ 75 205]]

 [[ 76 206]]

 [[ 81 206]]

 [[ 82 207]]

 [[ 83 207]]

 [[ 84 208]]

 [[ 85 208]]

 [[ 92 215]]

 [[ 92 216]]

 [[ 93 217]]

 [[ 93 218]]

 [[ 94 219]]

 [[ 94 224]]

 [[ 95 225]]

 [[ 94 226]]

 [[ 94 231]]

 [[ 93 232]]

 [[ 93 233]]

 [[ 92 234]]

 [[ 92 235]]

 [[ 85 242]]

 [[ 84 242]]

 [[ 83 243]]

 [[ 82 243]]

 [[ 81 244]]

 [[ 76 244]]

 [[ 75 245]]

 [[ 74 244]]

 [[ 69 244]]

 [[ 68 243]]

 [[ 67 243]]

 [[ 66 242]]

 [[ 65 242]]

 [[ 58 235]]

 [[ 58 234]]

 [[ 57 233]]

 [[ 57 232]]

 [[ 56 231]]

 [[ 56 226]]

 [[ 55 225]]

 [[ 56 224]]

 [[ 56 219]]

 [[ 57 218]]

 [[ 57 217]]

 [[ 58 216]]

 [[ 58 215]]

 [[ 65 208]]

 [[ 66 208]]

 [[ 67 207]]

 [[ 68 207]]

 [[ 69 206]]]"
3,"[[[124 205]]

 [[125 204]]

 [[126 205]]

 [[131 205]]

 [[132 206]]

 [[133 206]]

 [[134 207]]

 [[135 207]]

 [[136 208]]

 [[137 208]]

 [[142 213]]

 [[142 214]]

 [[143 215]]

 [[143 216]]

 [[144 217]]

 [[144 218]]

 [[145 219]]

 [[145 224]]

 [[146 225]]

 [[145 226]]

 [[145 231]]

 [[144 232]]

 [[144 233]]

 [[143 234]]

 [[143 235]]

 [[142 236]]

 [[142 237]]

 [[137 242]]

 [[136 242]]

 [[135 243]]

 [[134 243]]

 [[133 244]]

 [[132 244]]

 [[131 245]]

 [[126 245]]

 [[125 246]]

 [[124 245]]

 [[119 245]]

 [[118 244]]

 [[117 244]]

 [[116 243]]

 [[115 243]]

 [[114 242]]

 [[113 242]]

 [[108 237]]

 [[108 236]]

 [[107 235]]

 [[107 234]]

 [[106 233]]

 [[106 232]]

 [[105 231]]

 [[105 226]]

 [[104 225]]

 [[105 224]]

 [[105 219]]

 [[106 218]]

 [[106 217]]

 [[107 216]]

 [[107 215]]

 [[108 214]]

 [[108 213]]

 [[113 208]]

 [[114 208]]

 [[115 207]]

 [[116 207]]

 [[117 206]]

 [[118 206]]

 [[119 205]]]"
3,"[[[924 170]]

 [[925 169]]

 [[926 170]]

 [[928 170]]

 [[930 172]]

 [[930 174]]

 [[931 175]]

 [[930 176]]

 [[930 178]]

 [[928 180]]

 [[926 180]]

 [[925 181]]

 [[924 180]]

 [[922 180]]

 [[920 178]]

 [[920 176]]

 [[919 175]]

 [[920 174]]

 [[920 172]]

 [[922 170]]]"
3,"[[[124 170]]

 [[125 169]]

 [[126 170]]

 [[128 170]]

 [[130 172]]

 [[130 174]]

 [[131 175]]

 [[130 176]]

 [[130 178]]

 [[128 180]]

 [[126 180]]

 [[125 181]]

 [[124 180]]

 [[122 180]]

 [[120 178]]

 [[120 176]]

 [[119 175]]

 [[120 174]]

 [[120 172]]

 [[122 170]]]"
3,"[[[574 169]]

 [[575 168]]

 [[576 169]]

 [[578 169]]

 [[581 172]]

 [[581 174]]

 [[582 175]]

 [[581 176]]

 [[581 178]]

 [[578 181]]

 [[576 181]]

 [[575 182]]

 [[574 181]]

 [[572 181]]

 [[569 178]]

 [[569 176]]

 [[568 175]]

 [[569 174]]

 [[569 172]]

 [[572 169]]]"
